team,player
VfL Wolfsburg,André Schürrle
VfL Wolfsburg,Zoltán Sebescen
VfL Wolfsburg,Thomas Seeliger
VfL Wolfsburg,Paul Seguin
VfL Wolfsburg,Benjamin Siegert
VfL Wolfsburg,Jan Šimůnek
VfL Wolfsburg,Giovanni Sio
VfL Wolfsburg,Ibrahim Sissoko
VfL Wolfsburg,Michael Spies
VfL Wolfsburg,Matthias Stammann
VfL Wolfsburg,Marvin Stefaniak
VfL Wolfsburg,Renato Steffen
VfL Wolfsburg,Michael Stegmayer
VfL Wolfsburg,Dragan Stevanović
VfL Wolfsburg,Albert Streit
VfL Wolfsburg,Pablo Thiam
VfL Wolfsburg,Bjarne Thoelke
VfL Wolfsburg,Claus Thomsen
VfL Wolfsburg,Marcel Tisserand
VfL Wolfsburg,Zoran Tomčić
VfL Wolfsburg,Marko Topić
VfL Wolfsburg,Christian Träsch
VfL Wolfsburg,Levan Tskitishvili
VfL Wolfsburg,Tuncay Şanlı
VfL Wolfsburg,Felix Uduokhai
VfL Wolfsburg,Peter Van der Heyden
VfL Wolfsburg,Paul Verhaegh
VfL Wolfsburg,Vieirinha
VfL Wolfsburg,Andreas Voss
VfL Wolfsburg,Martin Wagner
VfL Wolfsburg,Wout Weghorst
VfL Wolfsburg,Patrick Weiser
VfL Wolfsburg,William de Asevedo Furtado
VfL Wolfsburg,Claus-Dieter Wollitz
VfL Wolfsburg,Philipp Wollscheid
VfL Wolfsburg,Kevin Wolze
VfL Wolfsburg,Christian Wück
VfL Wolfsburg,Manfred Wuttich
VfL Wolfsburg,John Yeboah
VfL Wolfsburg,Sefa Yılmaz
VfL Wolfsburg,Cristian Zaccardo
VfL Wolfsburg,Oskar Zawada
VfL Wolfsburg,Zhang Xizhe
VfL Wolfsburg,Karim Ziani
VfL Wolfsburg,Robin Ziegele
VfL Wolfsburg,Uwe Zimmermann
Bayer 04 Leverkusen,Template:Bayer 04 Leverkusen squad
Bayer 04 Leverkusen,Joel Abu Hanna
Bayer 04 Leverkusen,Daniel Addo
Bayer 04 Leverkusen,Holger Aden
Bayer 04 Leverkusen,René Adler
Bayer 04 Leverkusen,Markus von Ahlen
Bayer 04 Leverkusen,Atakan Akkaynak
Bayer 04 Leverkusen,Lucas Alario
Bayer 04 Leverkusen,Nadiem Amiri
Bayer 04 Leverkusen,Anderson Bamba
Bayer 04 Leverkusen,Markus Anfang
Bayer 04 Leverkusen,Charles Aránguiz
Bayer 04 Leverkusen,Athirson
Bayer 04 Leverkusen,Okan Aydın
Bayer 04 Leverkusen,Marko Babić
Bayer 04 Leverkusen,Leon Bailey
Bayer 04 Leverkusen,Hanno Balitsch
Bayer 04 Leverkusen,Michael Ballack
Bayer 04 Leverkusen,Sergej Barbarez
Bayer 04 Leverkusen,Sebastian Barnes
Bayer 04 Leverkusen,Tranquillo Barnetta
Bayer 04 Leverkusen,Dieter Bast
Bayer 04 Leverkusen,Yıldıray Baştürk
Bayer 04 Leverkusen,José Basualdo
Bayer 04 Leverkusen,Julian Baumgartlinger
Bayer 04 Leverkusen,Robin Becker
Bayer 04 Leverkusen,Jakub Bednarczyk
Bayer 04 Leverkusen,Zvonko Bego
Bayer 04 Leverkusen,Stefan Beinlich
Bayer 04 Leverkusen,Karim Bellarabi
Bayer 04 Leverkusen,Lars Bender
Bayer 04 Leverkusen,Sven Bender
Bayer 04 Leverkusen,Dimitar Berbatov
Bayer 04 Leverkusen,Džemal Berberović
Bayer 04 Leverkusen,Johannes van den Bergh
Bayer 04 Leverkusen,Artyom Bezrodny
Bayer 04 Leverkusen,Daniel Bierofka
Bayer 04 Leverkusen,Ulrich Bittorf
Bayer 04 Leverkusen,Tomasz Bobel
Bayer 04 Leverkusen,Lukas Boeder
Bayer 04 Leverkusen,Sebastian Boenisch
Bayer 04 Leverkusen,Julian Brandt
Bayer 04 Leverkusen,Marc Brašnić
Bayer 04 Leverkusen,Thomas Brdarić
Bayer 04 Leverkusen,Dmitri Bulykin
Bayer 04 Leverkusen,Andrzej Buncol
Bayer 04 Leverkusen,Anton Burghardt
Bayer 04 Leverkusen,Thorsten Burkhardt
Bayer 04 Leverkusen,Hans-Jörg Butt
Bayer 04 Leverkusen,Malcolm Cacutalua
Bayer 04 Leverkusen,Hakan Çalhanoğlu
Bayer 04 Leverkusen,Jan-Ingwer Callsen-Bracker
Bayer 04 Leverkusen,Emre Can
Bayer 04 Leverkusen,Manuel Cardoni
Bayer 04 Leverkusen,Carlinhos
Bayer 04 Leverkusen,Dani Carvajal
Bayer 04 Leverkusen,Gonzalo Castro
Bayer 04 Leverkusen,Erdal Çelik
Bayer 04 Leverkusen,Cha Bum-kun
Bayer 04 Leverkusen,Cha Du-ri
Bayer 04 Leverkusen,Angelos Charisteas
Bayer 04 Leverkusen,Andrejs Cigaņiks
Bayer 04 Leverkusen,Vedran Ćorluka
Bayer 04 Leverkusen,Danny da Costa
Bayer 04 Leverkusen,Petr Čoupek
Bayer 04 Leverkusen,Cris
Bayer 04 Leverkusen,Markus Daun
Bayer 04 Leverkusen,Sven Demandt
Bayer 04 Leverkusen,Dietmar Demuth
Bayer 04 Leverkusen,Eren Derdiyok
Bayer 04 Leverkusen,Moussa Diaby
Bayer 04 Leverkusen,Taifour Diané
Bayer 04 Leverkusen,Joey DiGiamarino
Bayer 04 Leverkusen,Constant Djakpa
Bayer 04 Leverkusen,Hüzeyfe Doğan
Bayer 04 Leverkusen,Erik Domaschke
Bayer 04 Leverkusen,Giulio Donati
Bayer 04 Leverkusen,Landon Donovan
Bayer 04 Leverkusen,Thomas Dooley
Bayer 04 Leverkusen,Aleksandar Dragović
Bayer 04 Leverkusen,Bernd Dreher
Bayer 04 Leverkusen,Günter Drews
Bayer 04 Leverkusen,Josip Drmić
Bayer 04 Leverkusen,Sascha Dum
Bayer 04 Leverkusen,Anel Džaka
Bayer 04 Leverkusen,Patrik Džalto
Bayer 04 Leverkusen,Emerson
Bayer 04 Leverkusen,Denis Epstein
Bayer 04 Leverkusen,Holger Fach
Bayer 04 Leverkusen,Ralf Falkenmayer
Bayer 04 Leverkusen,Rudi Faßnacht
Bayer 04 Leverkusen,Ricardo Faty
Bayer 04 Leverkusen,Marcus Feinbier
Bayer 04 Leverkusen,Markus Feldhoff
Bayer 04 Leverkusen,Dieter Fern
Bayer 04 Leverkusen,Júnior Fernándes
Bayer 04 Leverkusen,Benedikt Fernandez
Bayer 04 Leverkusen,Andreas Fischer
Bayer 04 Leverkusen,Franco Foda
Bayer 04 Leverkusen,França
Bayer 04 Leverkusen,Paul Freier
Bayer 04 Leverkusen,Marlon Frey
Bayer 04 Leverkusen,Manuel Friedrich
Bayer 04 Leverkusen,Clemens Fritz
Bayer 04 Leverkusen,Martin Frýdek
Bayer 04 Leverkusen,Theofanis Gekas
Bayer 04 Leverkusen,Jürgen Gelsdorf
Bayer 04 Leverkusen,Fabian Giefer
Bayer 04 Leverkusen,Anders Giske
Bayer 04 Leverkusen,Jürgen Glowacz
Bayer 04 Leverkusen,Werner Görts
Bayer 04 Leverkusen,Falko Götz
Bayer 04 Leverkusen,Vratislav Greško
Bayer 04 Leverkusen,Paul Grischok
Bayer 04 Leverkusen,Andrés Guardado
Bayer 04 Leverkusen,Karim Haggui
Bayer 04 Leverkusen,Tobias Haitz
Bayer 04 Leverkusen,Minas Hantzidis
Bayer 04 Leverkusen,Pavel Hapal
Bayer 04 Leverkusen,Markus Happe
Bayer 04 Leverkusen,Christian Hausmann
Bayer 04 Leverkusen,Kai Havertz
Bayer 04 Leverkusen,Jens Hegeler
Bayer 04 Leverkusen,Dirk Heinen
Bayer 04 Leverkusen,Jan Heintze
Bayer 04 Leverkusen,Frankie Hejduk
Bayer 04 Leverkusen,Sebastian Helbig
Bayer 04 Leverkusen,Patrick Helmes
Bayer 04 Leverkusen,Benjamin Henrichs
Bayer 04 Leverkusen,Henrique
Bayer 04 Leverkusen,Peter Hermann
Bayer 04 Leverkusen,Javier Hernández
Bayer 04 Leverkusen,Heiko Herrlich
Bayer 04 Leverkusen,Ingo Hertzsch
Bayer 04 Leverkusen,Dieter Herzog
Bayer 04 Leverkusen,Roberto Hilbert
Bayer 04 Leverkusen,Guido Hoffmann
Bayer 04 Leverkusen,Torben Hoffmann
Bayer 04 Leverkusen,Heinz Höher
Bayer 04 Leverkusen,David Hohs
Bayer 04 Leverkusen,Mathias Hönerbach
Bayer 04 Leverkusen,Thomas Hörster
Bayer 04 Leverkusen,Hajime Hosogai
Bayer 04 Leverkusen,Lukáš Hrádecký
Bayer 04 Leverkusen,Sami Hyypiä
Bayer 04 Leverkusen,Tin Jedvaj
Bayer 04 Leverkusen,Jermaine Jones
Bayer 04 Leverkusen,Nicolai Jørgensen
Bayer 04 Leverkusen,Jorginho
Bayer 04 Leverkusen,Juan
Bayer 04 Leverkusen,Walter Junghans
Bayer 04 Leverkusen,Frank Juric
Bayer 04 Leverkusen,Michal Kadlec
Bayer 04 Leverkusen,Radosław Kałużny
Bayer 04 Leverkusen,Kevin Kampl
Bayer 04 Leverkusen,Burak Kaplan
Bayer 04 Leverkusen,Cihan Kaptan
Bayer 04 Leverkusen,Abu-Bakarr Kargbo
Bayer 04 Leverkusen,Nasir El Kasmi
Bayer 04 Leverkusen,Manfred Kastl
Bayer 04 Leverkusen,Gerhard Kentschke
Bayer 04 Leverkusen,Jean-Pierre de Keyser
Bayer 04 Leverkusen,Isaac Kiese Thelin
Bayer 04 Leverkusen,Stefan Kießling
Bayer 04 Leverkusen,Gábor Király
Bayer 04 Leverkusen,Thorsten Kirschbaum
Bayer 04 Leverkusen,Ulf Kirsten
Bayer 04 Leverkusen,Pavle Kiš
Bayer 04 Leverkusen,Thomas Kleine
Bayer 04 Leverkusen,Stefan Kohn
Bayer 04 Leverkusen,Dominik Kohr
Bayer 04 Leverkusen,Parviz Koozehkanani
Bayer 04 Leverkusen,Tevfik Köse
Bayer 04 Leverkusen,Niko Kovač
Bayer 04 Leverkusen,Robert Kovač
Bayer 04 Leverkusen,Christoph Kramer
Bayer 04 Leverkusen,Martin Kree
Bayer 04 Leverkusen,Dario Krešić
Bayer 04 Leverkusen,Toni Kroos
Bayer 04 Leverkusen,Robbie Kruse
Bayer 04 Leverkusen,Jacek Krzynówek
Bayer 04 Leverkusen,Tomasz Kucz
Bayer 04 Leverkusen,Atanas Kurdov
Bayer 04 Leverkusen,Markus Kurth
Bayer 04 Leverkusen,Udo Lattek
Bayer 04 Leverkusen,Danko Lazović
Bayer 04 Leverkusen,Adam Ledwoń
Bayer 04 Leverkusen,Lars Leese
Bayer 04 Leverkusen,Hans-Peter Lehnhoff
Bayer 04 Leverkusen,Bernd Leno
Bayer 04 Leverkusen,Marek Leśniak
Bayer 04 Leverkusen,Niklas Lomb
Bayer 04 Leverkusen,Dirk Lottner
Bayer 04 Leverkusen,Lucas Dos Santos Rocha Da Silva
Bayer 04 Leverkusen,Teddy Lučić
Bayer 04 Leverkusen,Lúcio
Bayer 04 Leverkusen,Ioan Lupescu
Bayer 04 Leverkusen,Ahmed Reda Madouni
Bayer 04 Leverkusen,Zoran Mamić
Bayer 04 Leverkusen,Manfred Manglitz
Bayer 04 Leverkusen,Pete Marino
Bayer 04 Leverkusen,Marquinhos
Bayer 04 Leverkusen,Ioannis Masmanidis
Bayer 04 Leverkusen,Adam Matysek
Bayer 04 Leverkusen,Jonas Meffert
Bayer 04 Leverkusen,Admir Mehmedi
Bayer 04 Leverkusen,Erik Meijer
Bayer 04 Leverkusen,Jens Melzig
Bayer 04 Leverkusen,Alexander Meyer
Bayer 04 Leverkusen,Arkadiusz Milik
Bayer 04 Leverkusen,Aaron Mokoena
Bayer 04 Leverkusen,Ali Mousavi
Bayer 04 Leverkusen,Alexander Mühling
Bayer 04 Leverkusen,Markus Münch
Bayer 04 Leverkusen,Dietmar Mürdter
Bayer 04 Leverkusen,Josef Nehl
Bayer 04 Leverkusen,Thorsten Nehrbauer
Bayer 04 Leverkusen,Andreas Neuendorf
Bayer 04 Leverkusen,Oliver Neuville
Bayer 04 Leverkusen,Jens Nowotny
Bayer 04 Leverkusen,Bastian Oczipka
Bayer 04 Leverkusen,Pascal Ojigwe
Bayer 04 Leverkusen,Arne Larsen Økland
Bayer 04 Leverkusen,Terje Olsen
Bayer 04 Leverkusen,Michael Ortega
Bayer 04 Leverkusen,Ramazan Özcan
Bayer 04 Leverkusen,Levin Öztunalı
Bayer 04 Leverkusen,Sezer Öztürk
Bayer 04 Leverkusen,Andrés Palop
Bayer 04 Leverkusen,Zvonko Pamić
Bayer 04 Leverkusen,Kyriakos Papadopoulos
Bayer 04 Leverkusen,Michal Papadopulos
Bayer 04 Leverkusen,Mehdi Pashazadeh
Bayer 04 Leverkusen,Wolfgang Patzke
Bayer 04 Leverkusen,Paulinho
Bayer 04 Leverkusen,Paulo Sérgio
Bayer 04 Leverkusen,Thanos Petsos
Bayer 04 Leverkusen,Diego Placente
Bayer 04 Leverkusen,Emanuel Pogatetz
Bayer 04 Leverkusen,Joel Pohjanpalo
Bayer 04 Leverkusen,Robson Ponte
Bayer 04 Leverkusen,Walter Posner
Bayer 04 Leverkusen,Christoph Preuß
Bayer 04 Leverkusen,Kolja Pusch
Bayer 04 Leverkusen,André Ramalho
Bayer 04 Leverkusen,Carsten Ramelow
Bayer 04 Leverkusen,Ramon Menezes
Bayer 04 Leverkusen,Jörg Reeb
Bayer 04 Leverkusen,Dirk Rehbein
Bayer 04 Leverkusen,Thomas Reichenberger
Bayer 04 Leverkusen,Stefan Reinartz
Bayer 04 Leverkusen,Alois Reinhardt
Bayer 04 Leverkusen,Knut Reinhardt
Bayer 04 Leverkusen,Renato Augusto
Bayer 04 Leverkusen,Michael Rensing
Bayer 04 Leverkusen,Panagiotis Retsos
Bayer 04 Leverkusen,Claudio Reyna
Bayer 04 Leverkusen,Julian Riedel
Bayer 04 Leverkusen,Mike Rietpietsch
Bayer 04 Leverkusen,Paulo Rink
Bayer 04 Leverkusen,Karl-Heinz Ripkens
Bayer 04 Leverkusen,Marcel Risse
Bayer 04 Leverkusen,Jürgen Röber
Bayer 04 Leverkusen,Reinhard Roder
Bayer 04 Leverkusen,Rodrigo
Bayer 04 Leverkusen,Simon Rolfes
Bayer 04 Leverkusen,Wolfgang Rolff
Bayer 04 Leverkusen,Roque Júnior
Bayer 04 Leverkusen,René Rydlewicz
Bayer 04 Leverkusen,Ryu Seung-woo
Bayer 04 Leverkusen,Frank Saborowski
Bayer 04 Leverkusen,Christian Sackewitz
Bayer 04 Leverkusen,Olcay Şahan
Bayer 04 Leverkusen,Kenan Şahin
Bayer 04 Leverkusen,Sidney Sam
Bayer 04 Leverkusen,Hans Sarpei
Bayer 04 Leverkusen,Jörg Schmadtke
Bayer 04 Leverkusen,Bernd Schneider
Bayer 04 Leverkusen,Heiko Scholz
Bayer 04 Leverkusen,Sebastian Schoof
Bayer 04 Leverkusen,Sam Schreck
Bayer 04 Leverkusen,Christian Schreier
Bayer 04 Leverkusen,Bernard Schuiteman
Bayer 04 Leverkusen,Daniel Schumann
Bayer 04 Leverkusen,André Schürrle
Bayer 04 Leverkusen,Bernd Schuster
Bayer 04 Leverkusen,Daniel Schwaab
Bayer 04 Leverkusen,Stefan Schwarz
Bayer 04 Leverkusen,Pirmin Schwegler
Bayer 04 Leverkusen,Zoltán Sebescen
Bayer 04 Leverkusen,Erich Seckler
Bayer 04 Leverkusen,Burkhard Segler
Bayer 04 Leverkusen,Jan Šimák
Bayer 04 Leverkusen,Lukas Sinkiewicz
Bayer 04 Leverkusen,Bent Skammelsrud
Bayer 04 Leverkusen,Son Heung-min
Bayer 04 Leverkusen,Emir Spahić
Bayer 04 Leverkusen,Karl-Heinz Spikofski
Bayer 04 Leverkusen,Mirosław Spiżak
Bayer 04 Leverkusen,Kostas Stafylidis
Bayer 04 Leverkusen,Matthias Stammann
Bayer 04 Leverkusen,Adrian Stanilewicz
Bayer 04 Leverkusen,Tom Starke
Bayer 04 Leverkusen,Tobias Steffen
Bayer 04 Leverkusen,Fredrik Stenman
Bayer 04 Leverkusen,Uwe Stöver
Bayer 04 Leverkusen,Richard Sukuta-Pasu
Bayer 04 Leverkusen,Josip Tadić
Bayer 04 Leverkusen,Jonathan Tah
Bayer 04 Leverkusen,Klaus Täuber
Bayer 04 Leverkusen,Andreas Thom
Bayer 04 Leverkusen,John Thorrington
Bayer 04 Leverkusen,Tita
Bayer 04 Leverkusen,Ömer Tokaç
Bayer 04 Leverkusen,Mario Tolkmitt
Bayer 04 Leverkusen,Ömer Toprak
Bayer 04 Leverkusen,Gökhan Töre
Bayer 04 Leverkusen,Assimiou Touré
Bayer 04 Leverkusen,Domagoj Vida
Bayer 04 Leverkusen,Arturo Vidal
Bayer 04 Leverkusen,Kevin Volland
Bayer 04 Leverkusen,Rüdiger Vollborn
Bayer 04 Leverkusen,Rudi Völler
Bayer 04 Leverkusen,Andriy Voronin
Bayer 04 Leverkusen,Andreas Voss
Bayer 04 Leverkusen,Jurica Vranješ
Bayer 04 Leverkusen,Herbert Waas
Bayer 04 Leverkusen,Maximilian Wagener
Bayer 04 Leverkusen,Mitchell Weiser
Bayer 04 Leverkusen,Wendell
Bayer 04 Leverkusen,Leo Wilden
Bayer 04 Leverkusen,Helmut Winklhofer
Bayer 04 Leverkusen,Pierre de Wit
Bayer 04 Leverkusen,Thorsten Wittek
Bayer 04 Leverkusen,Rudolf Wojtowicz
Bayer 04 Leverkusen,Franz-Josef Wolfframm
Bayer 04 Leverkusen,Claus-Dieter Wollitz
Bayer 04 Leverkusen,Philipp Wollscheid
Bayer 04 Leverkusen,Christian Wörns
Bayer 04 Leverkusen,Dariush Yazdani
Bayer 04 Leverkusen,David Yelldell
Bayer 04 Leverkusen,Samed Yeşil
Bayer 04 Leverkusen,Vladlen Yurchenko
Bayer 04 Leverkusen,Peter Zanter
Bayer 04 Leverkusen,Tomasz Zdebel
Bayer 04 Leverkusen,Zé Elias
Bayer 04 Leverkusen,Zé Roberto
Bayer 04 Leverkusen,Thomas Zechel
Bayer 04 Leverkusen,Boris Živković
Bayer 04 Leverkusen,Pascal Zuberbühler
Borussia Dortmund,Rüdiger Abramczik
Borussia Dortmund,Klaus Ackermann
Borussia Dortmund,Otto Addo
Borussia Dortmund,Augustine Ahinful
Borussia Dortmund,Manuel Akanji
Borussia Dortmund,Mehmet Akgün
Borussia Dortmund,Paco Alcácer
Borussia Dortmund,Zlatan Alomerović
Borussia Dortmund,Martin Amedick
Borussia Dortmund,Mustafa Amini
Borussia Dortmund,Matthew Amoah
Borussia Dortmund,Márcio Amoroso
Borussia Dortmund,Ingo Anderbrügge
Borussia Dortmund,Marc Arnold
Borussia Dortmund,Rudi Assauer
Borussia Dortmund,Pierre-Emerick Aubameyang
Borussia Dortmund,Alexander Bade
Borussia Dortmund,Bálint Bajner
Borussia Dortmund,Marvin Bakalorz
Borussia Dortmund,Leonardo Balerdi
Borussia Dortmund,Maurice Banach
Borussia Dortmund,Jannik Bandowski
Borussia Dortmund,Eike Bansen
Borussia Dortmund,Sergej Barbarez
Borussia Dortmund,Lucas Barrios
Borussia Dortmund,Marc Bartra
Borussia Dortmund,Michy Batshuayi
Borussia Dortmund,Karsten Baumann
Borussia Dortmund,Wolfgang de Beer
Borussia Dortmund,Sven Bender
Borussia Dortmund,André Bergdølmo
Borussia Dortmund,Patrik Berger
Borussia Dortmund,Magnús Bergs
Borussia Dortmund,Horst Bertl
Borussia Dortmund,Horst Bertram
Borussia Dortmund,Manfred Binz
Borussia Dortmund,Ulrich Bittcher
Borussia Dortmund,Leonardo Bittencourt
Borussia Dortmund,Jakub Błaszczykowski
Borussia Dortmund,Kevin-Prince Boateng
Borussia Dortmund,Fredi Bobic
Borussia Dortmund,Siegfried Bönighausen
Borussia Dortmund,Hendrik Bonmann
Borussia Dortmund,Scott Booth
Borussia Dortmund,Helmut Bracht
Borussia Dortmund,Julian Brandt
Borussia Dortmund,Franz Brungs
Borussia Dortmund,Jacob Bruun Larsen
Borussia Dortmund,Markus Brzenska
Borussia Dortmund,Christopher Buchtmann
Borussia Dortmund,Theo Bücker
Borussia Dortmund,Delron Buckley
Borussia Dortmund,Francis Bugri
Borussia Dortmund,Manfred Burgsmüller
Borussia Dortmund,Wilhelm Burgsmüller
Borussia Dortmund,Roman Bürki
Borussia Dortmund,Dženis Burnić
Borussia Dortmund,Vladimir But
Borussia Dortmund,Nizamettin Çalışkan
Borussia Dortmund,Conor Casey
Borussia Dortmund,Gonzalo Castro
Borussia Dortmund,Stéphane Chapuisat
Borussia Dortmund,Hans Cieslarczyk
Borussia Dortmund,Flávio Conceição
Borussia Dortmund,Gerhard Cyliax
Borussia Dortmund,Mahmoud Dahoud
Borussia Dortmund,Harry Decheiver
Borussia Dortmund,Dedé
Borussia Dortmund,Philipp Degen
Borussia Dortmund,Thomas Delaney
Borussia Dortmund,Ousmane Dembélé
Borussia Dortmund,Guy Demel
Borussia Dortmund,Abdou Diallo
Borussia Dortmund,Norbert Dickel
Borussia Dortmund,Werner Dreßel
Borussia Dortmund,Martin Driller
Borussia Dortmund,Marvin Ducksch
Borussia Dortmund,Jeremy Dudziak
Borussia Dortmund,Hans-Georg Dulz
Borussia Dortmund,Erik Durm
Borussia Dortmund,Patrick Dytko
Borussia Dortmund,Atli Eðvaldsson
Borussia Dortmund,Heinz-Werner Eggeling
Borussia Dortmund,Christian Eggert
Borussia Dortmund,André Egli
Borussia Dortmund,Thomas Eisfeld
Borussia Dortmund,Lothar Emmerich
Borussia Dortmund,Peter Endrulat
Borussia Dortmund,Dietmar Erler
Borussia Dortmund,Evanílson
Borussia Dortmund,Ewerthon
Borussia Dortmund,Reinhard Fabisch
Borussia Dortmund,Giovanni Federico
Borussia Dortmund,Wolfgang Feiersinger
Borussia Dortmund,Juan Ramón Fernández
Borussia Dortmund,Markus Feulner
Borussia Dortmund,Johannes Focher
Borussia Dortmund,Thomas Franck
Borussia Dortmund,Wolfgang Frank
Borussia Dortmund,Peter Fraßmann
Borussia Dortmund,Alexander Frei
Borussia Dortmund,Steffen Freund
Borussia Dortmund,Manuel Friedrich
Borussia Dortmund,Torsten Frings
Borussia Dortmund,Salvatore Gambino
Borussia Dortmund,Bashiru Gambo
Borussia Dortmund,Lothar Geisler
Borussia Dortmund,Dennis Gentenaar
Borussia Dortmund,Peter Geyer
Borussia Dortmund,Daniel Ginczek
Borussia Dortmund,Matthias Ginter
Borussia Dortmund,Sergio Gómez Martín
Borussia Dortmund,Daniel Gordon
Borussia Dortmund,Sergei Gorlukovich
Borussia Dortmund,Mario Götze
Borussia Dortmund,Uwe Grauer
Borussia Dortmund,Kevin Großkreutz
Borussia Dortmund,Raphaël Guerreiro
Borussia Dortmund,Cedric van der Gun
Borussia Dortmund,İlkay Gündoğan
Borussia Dortmund,Berkant Güner
Borussia Dortmund,Koray Günter
Borussia Dortmund,Tim Gutberlet
Borussia Dortmund,Joe Gyau
Borussia Dortmund,Tamás Hajnal
Borussia Dortmund,Elvis Hajradinović
Borussia Dortmund,Achraf Hakimi
Borussia Dortmund,Hans-Werner Hartl
Borussia Dortmund,Thomas Häßler
Borussia Dortmund,Thorgan Hazard
Borussia Dortmund,Herbert Hein
Borussia Dortmund,Jörg Heinrich
Borussia Dortmund,Sigfried Held
Borussia Dortmund,Thomas Helmer
Borussia Dortmund,Thomas Hengen
Borussia Dortmund,Heiko Herrlich
Borussia Dortmund,Nico Hillenbrand
Borussia Dortmund,Marwin Hitz
Borussia Dortmund,Jonas Hofmann
Borussia Dortmund,Paul Holz
Borussia Dortmund,Marc Hornschuh
Borussia Dortmund,Marcel Höttecke
Borussia Dortmund,Horst Hrubesch
Borussia Dortmund,Lothar Huber
Borussia Dortmund,Mats Hummels
Borussia Dortmund,Uwe Hünemeier
Borussia Dortmund,Dirk Hupe
Borussia Dortmund,Victor Ikpeba
Borussia Dortmund,Eike Immel
Borussia Dortmund,Ciro Immobile
Borussia Dortmund,Alexander Isak
Borussia Dortmund,Adnan Januzaj
Borussia Dortmund,Niclas Jensen
Borussia Dortmund,Ji Dong-won
Borussia Dortmund,Miloš Jojić
Borussia Dortmund,Edisson Jordanov
Borussia Dortmund,Júlio César
Borussia Dortmund,Shinji Kagawa
Borussia Dortmund,Kevin Kampl
Borussia Dortmund,Sead Kapetanović
Borussia Dortmund,Helmut Kapitulski
Borussia Dortmund,Steffen Karl
Borussia Dortmund,Sebastian Kehl
Borussia Dortmund,Alfred Kelbassa
Borussia Dortmund,Erdal Keser
Borussia Dortmund,Oliver Kirch
Borussia Dortmund,Jovan Kirovski
Borussia Dortmund,Gerhard Kleppinger
Borussia Dortmund,Diego Klimowicz
Borussia Dortmund,Stefan Klos
Borussia Dortmund,Bernd Klotz
Borussia Dortmund,Julian Koch
Borussia Dortmund,Meinolf Koch
Borussia Dortmund,Jürgen Kohler
Borussia Dortmund,Patrick Kohlmann
Borussia Dortmund,Jan Koller
Borussia Dortmund,Friedhelm Konietzka
Borussia Dortmund,Harald Konopka
Borussia Dortmund,Alexandros Konstantidis
Borussia Dortmund,Erwin Kostedde
Borussia Dortmund,Robert Kovač
Borussia Dortmund,Bernd Krauss
Borussia Dortmund,Martin Kree
Borussia Dortmund,Florian Kringe
Borussia Dortmund,Emmanuel Krontiris
Borussia Dortmund,Thomas Kroth
Borussia Dortmund,Lukas Kruse
Borussia Dortmund,Marc-André Kruska
Borussia Dortmund,Christopher Kullmann
Borussia Dortmund,Dieter Kurrat
Borussia Dortmund,Hans-Jürgen Kurrat
Borussia Dortmund,Marco Kurz
Borussia Dortmund,Günter Kutowski
Borussia Dortmund,Heinz Kwiatkowski
Borussia Dortmund,Paul Lambert
Borussia Dortmund,Mitchell Langerak
Borussia Dortmund,Philipp Laux
Borussia Dortmund,Damien Le Tallec
Borussia Dortmund,Leandro de Deus Santos
Borussia Dortmund,Lee Young-pyo
Borussia Dortmund,Jens Lehmann
Borussia Dortmund,Moritz Leitner
Borussia Dortmund,August Lenz
Borussia Dortmund,Robert Lewandowski
Borussia Dortmund,Reinhard Libuda
Borussia Dortmund,Willi Lippens
Borussia Dortmund,Ralf Loose
Borussia Dortmund,Werner Lorant
Borussia Dortmund,Chris Löwe
Borussia Dortmund,Michael Lusch
Borussia Dortmund,Michael Luyambula
Borussia Dortmund,Murdo MacLeod
Borussia Dortmund,Ahmed Reda Madouni
Borussia Dortmund,Patricio Margetic
Borussia Dortmund,Mitsuru Maruoka
Borussia Dortmund,Tashreeq Matthews
Borussia Dortmund,Emmanuel Mbende
Borussia Dortmund,Björn Mehnert
Borussia Dortmund,Bernd Meier
Borussia Dortmund,Mikel Merino
Borussia Dortmund,Christoph Metzelder
Borussia Dortmund,Malte Metzelder
Borussia Dortmund,Herbert Meyer
Borussia Dortmund,Frank Mill
Borussia Dortmund,Henrikh Mkhitaryan
Borussia Dortmund,Andreas Möller
Borussia Dortmund,Emre Mor
Borussia Dortmund,Lars Müller
Borussia Dortmund,Christian Nerlinger
Borussia Dortmund,Willi Neuberger
Borussia Dortmund,Alfred Niepieklo
Borussia Dortmund,Alfred Nijhuis
Borussia Dortmund,Robert Nikolic
Borussia Dortmund,Franck Patrick Njambe
Borussia Dortmund,Christopher Nöthe
Borussia Dortmund,David Odonkor
Borussia Dortmund,Eric Oelschlägel
Borussia Dortmund,Sunday Oliseh
Borussia Dortmund,Patrick Owomoyela
Borussia Dortmund,Yasin Öztekin
Borussia Dortmund,Frank Pagelsdorf
Borussia Dortmund,Sokratis Papastathopoulos
Borussia Dortmund,Park Joo-ho
Borussia Dortmund,Felix Passlack
Borussia Dortmund,Wolfgang Paul
Borussia Dortmund,Steinar Pedersen
Borussia Dortmund,Gerd Peehs
Borussia Dortmund,Ivan Perišić
Borussia Dortmund,Wolfgang Peters
